nidId,latitude,longitude,drainageArea,maxDischarge
IN03417,40.44841359,-86.26932004,0.09,0
IN00780,41.25231568,-85.05897612,0,0
IL40050,38.999165999999995,-90.435624,0.1,99
IA01301,42.5078,-91.4741,159,0
FL00178,28.111262,-81.900426,0,0
GA01479,34.060559999999995,-84.48871,133,
GA01513,34.042333,-84.411028,816,
CO02309,39.196945,-104.568899,0,1889
CT00001,41.7501,-72.77638,5.4,6130
CA00669,37.4074,-122.2376,14.8,
CO00815,37.356809,-106.28565,110,17700
CA00268,39.5752,-121.1369,31,21500
CO03024,40.62151,-106.18397,0,0
IN00522,39.1355517,-87.38599306,0.45,113
SCD4906,33.48089172,-81.78679007,,
KS00592,38.960432,-95.386323,0.03,155
NV10928,36.319900000000004,-115.3314,1,85
IN00269,39.9483276,-86.29652407,0.22,501
NV00210,41.87864,-114.53969,10.1,170
WY01056,42.6717,-108.5005,0,0
VA089035,36.678200000000004,-80.0099,,
VT00346,43.14368439,-72.90632629,0.03,
VA145077,37.4985,-77.9831,,
VA143066,36.8953,-79.4797,,
WY00431,43.387,-104.4541,0,0
VA075025,37.6755,-77.8624,0.47000000000000003,
WY00949,43.102222,-105.573056,0.3,74
WA01115,48.528487999999996,-123.038987,0.25,13
WY00790,44.197222,-106.716667,0,0
VA099030,38.2847,-77.0814,,
WA00055,47.326285999999996,-120.398021,0.11,130
VT00030,44.4902153,-73.1689682,1080,
VA061040,38.5002,-77.6881,,
TN03556,35.801944,-85.061111,1.4000000000000001,
SD02512,45.74865,-103.76833,4,3650
SD02511,45.413979999999995,-101.46241,1,540
SD01622,43.983332999999995,-100.525,,630
TN00510,36.04,-88.174722,0.16,
SC02792,34.708600000000004,-80.3282,,
SD00148,43.773333,-100.828333,3,1222
TN15310,35.373611,-85.434722,0.21,
TN09903,35.436667,-87.3425,1.48,
PA00494,40.11444444,-80.29638889,0.6,
PA00996,41.11055556,-75.26694444,13,
OK30128,35.80610194,-99.26204692,196,
OK01515,35.707115,-97.782562,13.700000000000001,4763
OR00259,45.26581954,-120.821167,5.2,904
OK30176,34.41690364,-97.08278473,54.7,
OK30173,34.57620091,-95.93376074,126,5.7
OK30050,35.75521009,-99.61536049,1070,
OH00489,41.23333333,-81.52916667,0.97,2150
OK10665,35.878718,-96.480098,,1800
NJ00029,41.03266666666666,-74.35993333,0.4,142
OK00036,33.89164368,-95.8931407,,1937
OH01017,41.015,-82.67,0.01,
NC04366,35.19028,-82.7,460,
NC05140,35.597,-82.335,,
NE03142,40.20858,-95.829469,0.16,42
NC00251,36.14167,-81.68333,,
NC00237,35.27503,-82.43483,22,
NC00026,34.975,-79.043,4762,33
ND01046,46.050889999999995,-101.64803,15.27,
NC05252,35.34639,-80.47139,92,70
NC05192,36.25667,-79.23444,,
NC00793,35.890589999999996,-78.58405,774,92
MS06630,31.82081836,-89.48061204,,
NC01377,35.13333,-82.68278,60,
MS06875,34.95254901,-88.69400524,,
NC00680,36.113800000000005,-79.8737,961,132
NC02585,36.09,-78.181,,
NC01555,36.201,-78.749,,
NC01084,35.014,-78.449,7360,198
NC03365,35.771771,-82.618452,1364,1300
NC02056,35.7,-81.00222,77,113
MS02809,30.60581998,-89.740571,,
NC00831,36.189,-77.83,,99
MS03571,31.95796158,-89.89389565,0.01,108
MS03557,32.47426747,-88.87345148,1.08,1192
MT02280,46.959500000000006,-106.6596,0.75,1000
MS06250,30.87525522,-88.53191289,,
MT01826,45.5918,-105.6906,0.39,200
MS07302,31.87122337,-88.5529658,,
MT01776,45.72,-107.9437,,
MS06788,33.72859902,-88.30004277,,
MS05758,32.40802,-88.79211,,
MS04807,33.785759999999996,-89.14121,,
MS01162,31.9527658,-89.28553973,,
MS01757,31.23725279,-89.75405733,0.18,
MS00577,31.19814649,-90.34908984,0.41000000000000003,
MO31940,38.76243147,-91.1773857,10,214
MI00699,42.79333333,-83.26166667,0,605
KY00277,37.725049999999996,-86.39548,2.85,
KS04598,38.47076376,-97.65351866,0.76,792
IN00062,37.93692209,-86.72149441,0.8,2553
IL40034,40.872838,-90.798464,0.17,238
IN00769,40.82520836,-85.65052211,1,0
IN03973,39.5219461,-86.41582684,0.5,0
IL40104,39.244467,-89.604765,0.25,253
IA03134,41.078700000000005,-91.9923,0.34,0
DE00060,38.67929,-75.59403,12.83,2574
FL13403,27.990396999999998,-81.729277,,
FL00256,27.67,-81.93,0,0
CO00267,39.692772,-105.110576,0,950
NC03908,36.4262,-79.9494,,220
NC00371,35.228874999999995,-83.631833,,460
CA00173,38.207100000000004,-120.9851,,
MA00837,42.6434,-71.3295,3979,0
IN03662,41.69250736,-86.71434296,0.9,0
OR00276,43.663000000000004,-121.6744,482,5000
IA04302,41.4906,-94.0256,0.1,
WV00534,38.111944,-81.889722,,
WY01514,44.101667,-106.54,0,0
WY02435,43.951111,-106.688889,8,1397
VA147023,37.2929,-78.4772,0.76,
VA089024,36.6163,-79.7285,,
VA113021,38.3795,-78.3889,,
VA137018,38.278200000000005,-78.0195,,
VA083068,36.801300000000005,-78.8254,,
WY02093,44.449000000000005,-109.4725,0.1,0
VA003131,38.178200000000004,-78.3872,0.22,
WA00069,47.829906,-117.918386,5844,72398
VA047020,38.4959,-78.0008,,
VA019012,37.4551,-79.2491,,
TX03686,28.515010999999998,-96.774176,0.19,0
VA036009,37.3258,-77.2411,,
TX06287,30.553469999999997,-98.182927,0,0
TX00908,32.287948,-98.455301,11.15,8110
SD01873,45.533333,-103.618333,,420
SD01958,45.218333,-103.683333,,625
SD02531,44.41988,-100.69503,1,1025
TN10301,35.136944,-86.551389,0.44,
TN11919,35.67,-87.131667,0.36,
TN11316,35.752500000000005,-88.8175,0.16,
SD01595,44.050000000000004,-100.945,,735
SD01060,44.511666999999996,-102.971667,,990
OK02409,35.62863992,-97.57354044,0.34,930
NJ00349,40.75053333333334,-74.6264,3.68,2779
OH02946,40.14083333,-83.10416667,0.04,260
NE01429,40.94809295,-99.72792908,0.86,1190
NV00065,39.6197,-119.1297,0.5,600
NC05685,35.9915,-78.593,458,1450
NC04437,35.91267,-78.6364,,
NC04411,34.9421,-80.751,,
NC05739,35.149,-82.9096,58,243
NC05566,35.156,-80.8353,54.4,463
NC04898,34.74472,-78.81111,,
MS06027,32.62726,-88.4288,,
ND00654,47.32302,-102.81272,4.32,
NC01814,36.436,-81.177,,
MS06639,31.92653075,-89.56689218,,
MS07138,31.09745437,-89.71488315,,
NC01926,35.452619999999996,-82.60997,,20
NC01330,35.019,-80.783,,
NC00910,35.81361,-78.12306,,66
NC02906,36.094719999999995,-79.56722,,
NC02519,36.0649,-78.2912,,
NC02288,35.939,-78.831,,
MT02870,47.839600000000004,-108.0171,,
NC01329,35.040279999999996,-80.62389,,
NC00697,36.141,-79.685,365,264
MS02677,32.33534247,-88.56557872,,
MS01866,33.56322207,-89.20770192,,
MT02080,45.8477,-107.6616,,
MS06281,30.94708254,-88.54346383,,
MS06264,31.96789055,-90.32466822,,
MT02375,47.298700000000004,-106.9247,1.09,150
MS06179,32.23185765,-90.83541131,,
MS04283,32.73645,-89.15569,,
MS04585,32.88626,-90.02749,,
MS03619,31.12186666,-91.1108778,0.13,26.8
MS02624,32.4425148,-88.59710832,,
MS00498,31.95319504,-90.41270605,3.4,1275
MO11893,38.72529614,-91.1466576,50,720
MI02690,44.121100000000006,-84.81644,,
KS09083,39.64680371,-95.86696966,0.21,540
KS03196,39.729168,-95.803026,,540
KS00763,39.382003999999995,-100.055367,,3050
IL55066,41.67053,-88.22631,,
IL50679,38.053979999999996,-89.55893,0.12,6000
ID00408,44.306000000000004,-113.5084,8.5,5
IA03393,41.7977,-92.1582,0.14,0
FL52504,30.567897,-83.92066,,
FL00567,27.685368,-81.922356,0,0
FL37009,30.880571999999997,-87.46058,,
CO01841,39.15168,-104.318896,2,3244
CA01301,38.0343,-120.4986,0.04,
CO02435,39.059726999999995,-104.877517,20,113000
CA01268,38.427600000000005,-122.2786,,
MT03928,48.23103,-107.936,2.4,
TN13913,35.093790999999996,-84.536012,0,1200
KS00018,39.49126,-98.437789,,
IN00681,39.61073811,-86.32504525,0.46,546
IN03556,39.02833,-85.4,5,
KS04740,37.255893,-95.180776,,
WV00916,40.16778,-80.53416667,8.59,
WY00077,41.9752,-104.8277,0,0
VA107121,38.8665,-77.5341,,
VA083040,36.6663,-79.0841,,
VA083054,36.599900000000005,-79.1132,,
VA177028,38.3489,-77.7059,,
WY00933,43.237100000000005,-104.482,0,0
VA073011,37.377500000000005,-76.6063,,
VA069025,39.2239,-78.2225,,
TX07114,30.290709999999997,-95.56801,5438,6962
WA00617,46.174763999999996,-119.183797,19,38900
VA041041,37.4667,-77.6798,,
TX01747,29.097880999999997,-95.708975,0.5,0
SD02223,45.871666999999995,-102.683333,1,186
SD02523,43.30421,-99.76004,6,2128
TN03559,35.854444,-85.029444,11.26,
SD02494,43.50745481,-97.31550425,6,2025
SD01931,43.833332999999996,-102.055,,3000
PA00618,40.34166667,-75.47916667,71,
SD00343,45.575,-101.385,,868
OK30151,34.21550169,-95.7745129,119,3.5
NY01574,42.783500000000004,-73.6893,3456,108000
OK12801,35.72208911,-95.99578297,,1620
NJ00661,41.16083333333333,-74.52525,0.25,25
NY01182,41.53222222,-73.75138889,0.5,560
NJ01000,41.19253333333333,-74.443,0.08,
OH01039,38.98583333,-84.29416667,0.16,50
NV10435,39.0597,-119.8038,0.1,10
NE03240,40.273105,-95.6313,0.31,459
NH00106,43.3019,-71.3175,2.2,1502
NE08524,42.856319,-98.869994,2.0100000000000002,889
NC00048,34.934000000000005,-79.279,800,50
MT02643,46.38352,-109.16979,0.78,
ND00607,46.17774,-103.23312,10.120000000000001,
MS06715,31.92260105,-89.31295072,,
MS07237,31.95429374,-89.66298746,,
MS07190,31.7495568,-89.5001237,,
MS06651,32.17675258,-89.66074122,,
MS06898,32.90488387,-89.63770973,,
NC01136,35.0058,-78.8868,,33
NC02270,36.042539999999995,-78.94679,52,227
NC01432,34.641600000000004,-77.92718,,
NC00507,35.121,-80.236,,200
NC01310,35.745000000000005,-81.21306,,
NC00962,35.677,-78.274,6362,82
NC00989,35.817,-78.413,6700,337
NC00980,35.384,-77.795,838,330
NC00309,35.20841,-82.29455,35,
NC01559,35.082,-79.482,,
MS01982,34.48825634,-88.86824196,,
MS02277,32.4711244,-90.12794106,,
MS02746,32.34664854,-89.78444638,,
MS03568,32.23777951,-90.83368677,0.23,217
MT02492,47.4399,-105.6694,1.16,1000
MT02305,47.75,-106.4856,,
MT02223,46.6191,-108.5241,,
MS03582,34.85709594,-90.12388564,0.78,
MS02178,31.32530202,-89.04936387,,
MS03019,33.93145704,-88.98465809,0.25,
MS01739,32.32861594,-90.27165393,0.18,
MS01008,31.44096476,-89.1194052,,
MO40175,38.855000000000004,-94.5745,207,
MO31443,38.77387328,-91.04435275,48,204
MI00293,42.975,-83.26666667,0.73,230
ME00132,45.35,-69.87333333,83,
KY00280,38.506309,-85.197864,2.44,
KS04503,39.126233,-94.907312,0.19,
KS01171,38.967634,-95.006126,0.35000000000000003,642
IN00082,39.27573545,-86.40265475,1.33,2314
ID00183,43.4227,-113.8323,74.60000000000001,720
ID00439,44.461600000000004,-116.7813,0.7000000000000001,80
ID00014,42.9289,-111.4432,3.2,15
GA07468,34.54372,-83.971,,
FL00661,27.84,-81.989998,0,130
CO00396,40.0764,-102.213342,0,7276
FL47002,30.645519999999998,-84.476931,,
CA00933,40.454,-121.7703,15.3,
IN00382,39.46926501,-86.49544907,0.5,1492
MS07336,33.03222222,-88.43527778,0.21,
IN03126,39.50520318,-86.58037867,0,0
WY02915,43.2899,-105.6561,,0
WY01510,43.638000000000005,-109.3875,0.1,1312
WY02554,42.815000000000005,-106.54,0.5,4440
VA810004,36.8768,-76.0524,0.46,
VA137019,38.331,-77.8143,,
VA145040,37.519200000000005,-78.1015,,
VA127016,37.5385,-77.2124,,
TX09006,30.022197,-98.116832,1.9000000000000001,2
TX04739,28.712139999999998,-100.392835,9.85,0
VA047037,38.5071,-78.2,,
VA037016,36.7308,-78.6658,,
VA003062,38.1181,-78.4323,,
VA017004,38.053000000000004,-79.8422,,
VA041089,37.3804,-77.7674,,
TN03718,36.240277999999996,-86.7125,0.8200000000000001,
TN08510,36.078610999999995,-87.59,2.63,
TN04316,36.094722,-87.334444,0.29,
TN08905,36.036667,-83.313889,0.36,
SD01637,43.910000000000004,-100.788333,,525
SD01710,45.075,-100.75,,2000
TX02698,32.469820999999996,-99.698647,2.34,0
PA01398,40.26833333,-75.66888889,1.9000000000000001,
PA01386,40.21222222,-79.97388889,0.07,
SD00220,44.696667,-100.818333,,1000
SD00203,43.661667,-99.318333,,312
SD01455,43.566666999999995,-100.275,,1075
OK21282,34.19611305,-96.69440231,,700
OK30080,34.42633848,-99.60897174,468,
OK30191,36.01663738,-97.65862137,71,
NY01129,41.90991667,-73.80019444,1.4000000000000001,48
OH00281,38.85722222,-82.42138889,0.2,506
OK10639,35.879334,-96.471778,,2566
NJ00929,40.64083333333333,-74.41915,0.06,750
NJ00204,41.03013333333333,-74.31905,3.7,21
NV00057,39.82401,-117.03029,24.6,450
NC03883,36.30361,-79.78972,1280,920
NC03742,35.845,-79.951,,
NC03790,35.684000000000005,-79.876,110,50
NE02673,41.550689999999996,-102.95061,0.2,0
MT02671,46.5001,-106.4277,,
MT03095,48.7792,-107.1206,,
ND00994,46.171389999999995,-102.99275,0.15,
NC06007,36.4645,-79.0707,1,
MS07092,33.11280173,-89.72482905,,
MS07227,33.54743561,-89.16791069,,
MS06557,32.03716802,-88.98192882,,
MS06551,31.27179012,-88.44499294,,
MS06396,31.61221317,-88.7319564,,
MS06394,31.62052775,-88.66751299,,
MS07141,31.14635985,-89.69047527,,
MS07014,34.44757701,-88.65256283,,
NC00952,36.44139,-77.68444,,66
NC00621,35.62139,-79.36528,,33
MS02735,32.14998121,-90.16599466,,
MT02925,45.2969,-104.8402,,
MS03334,31.20538325,-88.5885857,,
MS03349,32.05967486,-88.98006308,0.8,2167
MS02350,32.31131259,-89.48945475,,
MS03384,33.13854931,-88.42551324,0.2,474
MS07294,31.74105504,-90.2669529,,
MS07293,31.70401582,-90.31813937,,
MS02537,34.08428482,-88.80637814,,
MS05348,34.81541,-90.18308,,
MS00995,31.67889814,-89.20938135,,
MS05236,32.12746,-88.85955,,
MO31384,37.86943864,-90.04912178,200,
MO10188,40.2465909,-91.56244065,1338,2750
KY00124,38.1925,-85.36111111,0.93,
MI00753,42.62,-83.92333333,10.1,222
KS00288,37.71284157,-96.5304976,0.39,317
IL50127,38.11285,-89.01558,,
ID00175,42.1282,-111.8134,15.200000000000001,0
IA04147,40.802749999999996,-91.27615,3,
ID00305,42.9516,-112.4325,0.2,210
FL00645,27.799999,-81.980003,0,490
GA00587,33.82,-84.023611,2614,
FL55000,30.615195999999997,-83.193027,,
CA01028,40.487500000000004,-121.898,1.1,
CO00113,39.680003,-104.272235,1,1975
CA00456,37.928000000000004,-119.2512,,1775
CA00388,38.1995,-119.9893,26.900000000000002,13000
CO00834,39.101672,-107.957237,0,4122
VA810013,36.828,-76.2242,,
SCD4915,33.83858053,-81.6953579,,
MT03883,45.580619999999996,-104.64172,0.87,
IN00637,38.26007782,-85.99328376,0.44,415
WV05920,37.8525,-82.140278,,
WI00484,45.361489999999996,-91.56864,0.3,10
WY00533,43.222,-105.6474,0,0
WV05705,39.43889,-79.00111111,1.3,
WY02411,44.561111,-106.128056,0.07,1565
VA085026,37.7468,-77.6722,0.63,
VA107024,38.9914,-77.6566,,
WY02304,41.274,-107.3,108,34025
WV10704,39.22556,-81.42916667,0.29,
VA095050,37.3666,-76.8585,,
WY00769,43.4867,-104.7716,0,0
WY00623,44.8744,-106.5942,0,0
TX07155,32.864315,-97.097113,0.26,2506
VA059021,38.932700000000004,-77.3252,2.5,
VA059041,38.9594,-77.368,0.15,
SD01621,43.926666999999995,-100.475,,2142
SD01829,45.611667,-102.566667,,150
SD00171,44.038333,-99.118333,,375
SC01170,34.664,-81.2662,,
OR03040,45.78366851,-122.8816986,0.26,288
SD01231,43.581666999999996,-100.685,,550
SC00359,33.583,-81.8679,,
PA01569,41.17722222,-75.41305556,13.9,
OK10411,36.819959,-96.000331,1.78,13900
OK02426,35.513428999999995,-97.585979,0.27,
OH02944,40.91111111,-81.7,0.05,134
OH00562,39.54333333,-84.19416667,0.37,691
NY00620,42.53111111,-73.6025,16.5,990
NV00212,38.15481,-116.11123,1054,1070
NV00134,36.4262,-116.3999,1,200
NC00223,35.075829999999996,-80.82028,429,99
MT02769,46.502,-104.2461,,
NE00574,41.391897,-98.845215,0.3,0
NC04138,34.806000000000004,-78.3,,
NC06027,35.374,-79.9836,,
NC00744,36.049,-79.427,173,20
NC01497,36.413000000000004,-80.209,34,6
MS06604,31.08357208,-91.0914858,,
NC00843,35.826,-78.847,,99
NC01557,36.02333,-77.92944,,86
NC01048,35.93933,-78.99724,,168
MS01989,34.41650414,-89.07412525,,
MT01559,47.089000000000006,-106.5254,,
MT02494,48.014900000000004,-105.3652,1.2,500
MS02857,31.70852447,-89.10151988,,
MS06246,30.83250394,-88.52450976,,
MS06847,34.89796744,-88.99131875,,
MT00907,45.2042,-104.2059,24,1500
MS06783,31.83190715,-90.83878546,,
MT02330,46.6056,-105.0349,,
MS06303,31.03862867,-88.50610801,,
MS02181,31.22259557,-88.93307341,,
MS03512,32.23942808,-88.73751382,0.25,
MS04996,33.48245,-88.74682,,
MS02565,32.54543427,-88.68129897,,
MS02557,32.56658439,-88.63364276,,
MS04917,33.57657,-88.57545,,
MN00794,47.34516,-93.43106,0.4,150
MO40185,38.14513,-91.6745,515,1811
MN00603,46.6655,-92.2965,3600,181000
KS09287,37.83299264,-96.60103665,1.03,
MI00249,45.23166667,-84.565,2.8000000000000003,
IN00521,39.15817117,-87.36014411,7.12,5073
IL50066,37.7883,-88.6883,0.7000000000000001,193
IL50437,40.63164,-90.23542,0.09,480
IA04184,41.7661,-95.8231,0.46,226
GA04470,34.074273,-84.597525,181,
FL10031,27.870001,-82.379997,0.37,110
FL52000,30.374422,-83.914573,,
FL00232,27.73,-81.779999,0,18
CO02875,37.489473,-108.633107,9,6100
CO01826,39.678184,-105.043551,0,10
CO02342,39.90877,-105.00813,0,55
CO00506,37.538336,-104.975572,3,4909
CO01402,39.340008999999995,-107.192237,0,800
CO01190,40.313156,-105.095269,1,6610
NC00334,35.253623,-83.09811,,
IN00320,40.50028442,-85.67068634,7.23,1123
IN03925,41.58010419,-84.90001689,0.76,578
IN03693,38.10746907,-87.35930527,0,0
NM00711,35.66514,-106.95829,,
KS04131,39.299707,-95.69634,0.09,184
SC00052,33.9579,-80.7553,,
AZ20033,32.34874,-109.33767,111,5219.900000000001
WV00527,37.908055999999995,-81.6525,,
WV01907,37.97694,-80.95083333,0.45,
VA143100,36.723800000000004,-79.5481,,
VA085066,37.7231,-77.3999,,
VA109039,38.0077,-78.2467,0.8,4304
VA107045,39.0327,-77.4006,,
VA143058,36.795500000000004,-79.2809,,
VA097010,37.6956,-76.7699,,
VA143035,37.0493,-79.111,,
WV08512,39.21944,-81.09916667,,
TX07150,32.141400000000004,-95.2908,1.86,0
VA009030,37.5197,-78.8996,,
VA011015,37.3846,-78.6863,,
VA007018,37.4392,-77.873,,
TX02372,30.75667,-101.22333,10.3,20791
SD02190,43.338333,-99.466667,,5000
TN05105,35.209444,-85.931667,0.1,
TN15303,35.391667,-85.471944,0.45,
TN10918,35.087778,-88.7325,0.78,
PA00752,41.41555556,-75.0175,7.3,
PA01314,40.29388889,-79.505,0.16,
SD00235,45.433333,-101.46,,3150
OK21345,35.36449002,-99.68852105,1.1500000000000001,
PR00008,18.211669999999902,-66.70667,8.5,22700
PA01749,40.70277778,-79.37555556,0.93,
OK30074,35.78645005,-97.2596562,120,
NY13409,42.01166667,-73.90861111,,
OH00156,39.67611111,-84.68805556,8.13,33204
OK10622,35.834323,-96.292191,,1870
OK02535,35.581263,-97.606125,9.69,6023
OH02803,41.38444444,-81.40027778,0.98,3721
OH00540,39.32083333,-84.27277778,3.46,15300
NY00580,41.57,-74.79833333,7,60
NY00564,42.1625,-79.05611111,1.6,7000
NY00023,41.21916667,-74.19138889,,
ND00494,46.55648,-99.23796,0.63,
ND00492,46.13164,-103.06057,,
NE02822,41.752699,-96.929567,0.2,0
NE02789,41.722747,-96.333189,0.1,56
ND00132,48.96727,-97.24525,3660,
NC04616,35.7822,-78.7736,66,163
NH00272,43.255500000000005,-72.1619,1.36,2175
NH00255,43.4166,-71.9108,14,0
NC00035,35.022,-79.022,365,10
NC06170,35.99,-78.4889,,
MT02735,46.567029999999995,-108.08438,,
MT03757,46.025749546186894,-110.7235205,,
MS07118,32.98753401,-90.17015536,,
MS06013,32.61027778,-89.01805556,,
NC01238,35.61743,-82.27599,138,282
NC00795,35.8796,-78.5738,2400,258
MT00273,48.7226,-109.6977,,410
MS07146,31.24442757,-89.68974059,,
NC01344,35.85,-81.182,,
NC03031,35.3027,-82.48538,,
NC00919,35.85472,-77.95389,,66
NC00943,35.281,-78.057,2240,66
NC01111,33.916669999999996,-78.35972,,23
NC00534,35.01,-80.54,,
NC01421,35.9583,-80.0698,,
MS02495,31.00261506,-89.29847484,,
MS03193,33.8904091,-89.54431692,0.23,
NC00827,36.481700000000004,-77.6733,8400,711000
MS06273,32.04597726,-90.16921972,,
MT01203,46.0784,-105.7166,,215
MT02290,47.087700000000005,-107.709,1.17,200
MT02253,47.0855,-108.2965,1.9100000000000001,1000
MS03971,30.83027,-89.72634,,
MS05752,32.44842,-88.84572,,
MS03628,34.3144207,-89.42219222,0.35000000000000003,0
MS02172,31.36140752,-88.96081421,,
MS01717,32.39179624,-90.26898596,0.03,
MS01166,31.90117787,-88.97356167,,
MO31535,37.76414283,-91.78230518,32,13
KS09283,37.9370274,-96.84143872,2.5,5777
KS09535,39.78582855,-95.52929709,0.7000000000000001,
IA02657,42.155300000000004,-95.9487,0.84,0
IL55057,41.802769999999995,-88.27947,,
IL40014,41.869686,-88.680156,1.92,35
IA03312,41.78,-92.8339,0.54,0
ID00024,43.281,-114.8001,60.800000000000004,1250
IA04078,41.0384,-93.5488,0.08,149
FL00664,27.84,-82.019997,0,290
FL69007,30.568469,-83.206758,0.73,
FL46002,30.100637,-85.226866,,
CO02858,39.570094999999995,-105.044426,4,13045
CO00696,39.68112,-107.649182,3,390
CO00524,40.771094,-104.957411,13,16172
CO00063,40.755994,-104.394877,59,10690
CO00721,38.993649,-107.704919,0,660
CO00350,39.147228999999996,-104.305295,3,8243
CA00743,34.1353,-118.8251,28.900000000000002,
IN00562,39.32102137,-86.33729306,0.05,51
IA04300,40.9226,-93.5675,0.22,138
SC01668,33.366800000000005,-81.4048,,
IN03215,39.41389166,-87.25402781,0.5,130
WY02471,43.7656,-106.1401,0.31,1267
WY02408,44.442778,-106.311111,0,2118
WI00185,44.181239999999995,-89.11232,1.6,146
VA083009,36.8673,-78.6932,0.1,
VA137021,38.342600000000004,-77.7931,,
VA179017,38.4268,-77.6189,0.08,
VA163001,37.959700000000005,-79.4592,85,
VA069036,39.193400000000004,-78.1265,,
VA057018,37.9452,-76.9528,,
UT00238,37.72682476,-112.6274371,45.7,
VT00023,44.86592484,-71.98168945,20.19,
WA00633,46.14374442,-118.9076308,0.05,107
VA049016,37.3881,-78.2573,,
VA019065,37.2156,-79.6521,0.2,
VA041086,37.403600000000004,-77.7441,0.03,
VA007009,37.2965,-77.9983,,
SC02373,34.2522,-82.2201,,
SD01039,43.263332999999996,-103.443333,,1300
SD01193,43.15969763,-101.5447403,204,6100
PA01659,40.17916667,-75.30805556,0.25,
OH02743,40.49333333,-84.62,0.05,100
OH01609,41.39083333,-81.0475,0.32,905
OH01294,39.35083333,-84.41833333,0.05,10
NM00564,32.9576,-107.49761,0.8,
NC03514,35.26,-79.552,,
NC00272,35.72833,-78.65611,58,
MT03643,48.313900000000004,-111.5948,,
NC05217,35.09722,-78.37,3,36
MS06385,31.48701199,-88.72665674,,
MS06130,34.26452,-88.68103,,
MS06373,31.49201483,-89.03791697,,
NC00369,36.116,-80.127,2413,990
MS06318,31.71748687,-90.33102462,,
NC02477,36.13528,-80.4375,41,
NC02070,35.717,-79.125,,
MS03386,34.21781014,-89.83752056,0.17,48
MT01552,47.781400000000005,-106.1386,3.72,800
MT02314,46.5199,-107.2763,,
